image_path,label,memloss,score,explanation,top1_recon_losses,top1_sentences
avenue/test/01/0025.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and one person is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0027.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0029.jpg,0,0.00823974609375,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0031.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0033.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0035.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0037.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0039.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0041.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0043.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0045.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0047.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.03934737,there are bags
avenue/test/01/0049.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0051.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0053.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0055.jpg,0,0.00830078125,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0057.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0059.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0061.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0063.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0065.jpg,0,0.00823974609375,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0067.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, a woman is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.03359436,some signs
avenue/test/01/0069.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and two are standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0071.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, a woman is walking, and a man is standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0073.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0075.jpg,0,0.0079345703125,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and there are others who are either walking or standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0077.jpg,1,0.00811767578125,8,"The description includes a child running, which is not listed as an ""Allowed Behavior."" While sitting, walking, and looking are permitted, the act of running is considered a ""Prohibited Behavior."" Therefore, the presence of this behavior significantly impacts the score.",0.05345654,there's a child running
avenue/test/01/0079.jpg,1,0.00823974609375,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0081.jpg,1,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0083.jpg,1,0.0084228515625,8,"The description includes a child running, which is not listed as an ""Allowed Behavior."" While sitting, walking, and looking are permitted, the act of running is considered a ""Prohibited Behavior"" according to the guidelines provided. Therefore, the presence of this behavior significantly impacts the score.",0.04764123,One person is sitting on the grass
avenue/test/01/0085.jpg,1,0.00830078125,2,"The scene primarily contains allowed behaviors such as sitting, running (which is not explicitly listed but can be considered a form of walking), and standing. However, the presence of a child running introduces a slight deviation from the strictly allowed behaviors, leading to a score of 2.",0.04764123,One person is sitting on the grass
avenue/test/01/0087.jpg,1,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, a child is playing (which can be interpreted as a form of allowed behavior like looking or waiting), and two people are walking. There are no indications of any prohibited behaviors present in the scene.",0.05811334,there's a child playing
avenue/test/01/0089.jpg,1,0.00836181640625,0,"The description only includes behaviors that are explicitly allowed: one person is sitting, two are walking, and one is standing. There are no indications of any prohibited behaviors present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0091.jpg,1,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and one person is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0093.jpg,1,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0095.jpg,1,0.0081787109375,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"": sitting, walking, and standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0097.jpg,1,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0099.jpg,1,0.00811767578125,2,"The description includes several ""Allowed Behaviors"" such as sitting, walking, and standing. However, the action of ""entering a building"" is not listed as an allowed behavior, which contributes to a score of 2. The presence of prohibited behavior (entering a building) indicates that the scene does not fully adhere to the guidelines.",0.04764123,One person is sitting on the grass
avenue/test/01/0101.jpg,1,0.0079345703125,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are walking. There are no indications of any prohibited behaviors present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0103.jpg,1,0.00848388671875,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no indications of any prohibited behaviors present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0105.jpg,1,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0107.jpg,1,0.00830078125,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"": one person is sitting, two are walking, and one is standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0109.jpg,1,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0111.jpg,1,0.0079345703125,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0113.jpg,1,0.008056640625,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0115.jpg,1,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.04717699,there's a sign indicating a bus stop
avenue/test/01/0117.jpg,1,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0119.jpg,1,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.03444503,there's a child walking in the distance
avenue/test/01/0121.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0123.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0125.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0127.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0129.jpg,0,0.00811767578125,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,one person is sitting on the grass
avenue/test/01/0131.jpg,0,0.00811767578125,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, and standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0133.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, two people are standing, and another person is walking down the stairs. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0135.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0137.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0460241,At the top
avenue/test/01/0139.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.04717699,there's a sign indicating a bus stop
avenue/test/01/0141.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.04717699,there's a sign indicating a bus stop
avenue/test/01/0143.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0145.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0147.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0149.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0151.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no indications of any prohibited behaviors present in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0153.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0155.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0157.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0159.jpg,0,0.00860595703125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0161.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0163.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, a third is standing, and a fourth is also walking. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0165.jpg,0,0.00836181640625,8,"The description includes a child running, which is not listed as an ""Allowed Behavior."" While sitting, standing, and looking are present, the act of running is a ""Prohibited Behavior,"" leading to a higher score.",0.05345654,there's a child running
avenue/test/01/0167.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, a child is walking, and two people are standing. There are no indications of any prohibited behaviors present in the scene.",0.05345654,there's a child running
avenue/test/01/0169.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.0460241,At the top
avenue/test/01/0171.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0173.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.04557008,there are signs indicating directions and a clock showing the time
avenue/test/01/0175.jpg,0,0.008056640625,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"": one person is sitting, two people are walking, and one person is standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0177.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0179.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0181.jpg,0,0.0084228515625,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0183.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0185.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0187.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0189.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0191.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0193.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0195.jpg,0,0.00799560546875,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0197.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0199.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0201.jpg,0,0.00811767578125,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, standing, and looking. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0203.jpg,0,0.008056640625,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, and standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0205.jpg,0,0.00811767578125,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, and standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04832751,the first person is sitting on the grass with a bag next to them
avenue/test/01/0207.jpg,0,0.00799560546875,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, and standing. There are no activities mentioned that fall under ""Prohibited Behaviors.""",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0209.jpg,0,0.00823974609375,0,"The description only includes behaviors that are allowed: sitting, walking, standing, and possibly waiting or looking. There are no prohibited behaviors mentioned in the scene.",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0211.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0213.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0215.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0217.jpg,0,0.00799560546875,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0219.jpg,0,0.00799560546875,0,"The description only includes behaviors that are allowed: one person is sitting, and the others are walking. There are no prohibited behaviors mentioned in the scene.",0.0493522,one person is sitting on the grass with a bag next to them
avenue/test/01/0221.jpg,0,0.00799560546875,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.04832751,the first person is sitting on the grass with a bag next to them
avenue/test/01/0223.jpg,0,0.00799560546875,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and two are standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0225.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and two people are standing. There are no prohibited behaviors mentioned in the scene.",0.051652,one of whom is carrying a child
avenue/test/01/0227.jpg,0,0.00830078125,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0229.jpg,0,0.008056640625,0,"The description contains only ""Allowed Behaviors"" such as sitting, walking, and standing. There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.03702164,the first person is sitting on the ground with a bag next to them
avenue/test/01/0231.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: sitting, walking, and standing. There are no prohibited behaviors mentioned in the scene.",0.04832751,the first person is sitting on the grass with a bag next to them
avenue/test/01/0233.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and two are standing. There are no prohibited behaviors mentioned in the scene.",0.04832751,the first person is sitting on the grass with a bag next to them
avenue/test/01/0235.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0237.jpg,0,0.00848388671875,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and one person is entering a building. All activities mentioned fall within the ""Allowed Behaviors"" category, with no indication of any prohibited behaviors.",0.04764123,One person is sitting on the grass
avenue/test/01/0239.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, two people are walking, and one person is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0241.jpg,0,0.0084228515625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0243.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0245.jpg,0,0.00836181640625,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0247.jpg,0,0.008056640625,0,"The description only includes behaviors that are explicitly listed as ""Allowed Behaviors"" (sitting, walking, and standing). There are no indications of any ""Prohibited Behaviors"" present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0249.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0251.jpg,0,0.00830078125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0253.jpg,0,0.00811767578125,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no indications of any prohibited behaviors present in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0255.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0257.jpg,0,0.0081787109375,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0259.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0261.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0263.jpg,0,0.008056640625,0,"The description only includes behaviors that are allowed: one person is sitting, two are walking, and one is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
avenue/test/01/0265.jpg,0,0.00836181640625,0,"The description only includes behaviors that are allowed: one person is sitting, another is walking, and the third is standing. There are no prohibited behaviors mentioned in the scene.",0.04764123,One person is sitting on the grass
